,Unnamed: 0,seller_id,seller_nickname,category_id,category,item_id,item_name,currency,price
160,160,1306417932,CENTERPETRAÇÕES DUMONT,MLB1071,Animais,MLB3358510427,Néctar Beija Flor Refil 400g Saíra Sanhaço Reino Das Aves,BRL,24.9
161,161,112538836,JACARTTA ATACADOEVAREJO,MLB1071,Animais,MLB3956018222,Petlike Good Pad Tapete Higienico Para Cães E Gatos 60x60cm Com 30 Unidades,BRL,34.07
162,162,1470934489,LUAPET BRASIL,MLB1071,Animais,MLB4553137316,"Apoquel 5,4mg Combo 2 Unidades Cães Anti Coceira - Original",BRL,370.0
163,163,1205444728,SALVIATOMARIANA20220926084219,MLB1071,Animais,MLB3597980529,Caixa De Areia Bandeja Banheiro Gato Fechado Com Filtro Anti-odor Pá 24h Cor Preto Durapet's,BRL,61.94
164,164,1251053932,SINOMAGA SHOPPING,MLB1071,Animais,MLB4750937778,Máquina Tosa Profissional Cachorros Sem Fio Recarregável Cor Preto Voltagem 110v/220v,BRL,106.0
165,165,612709164,PET EXTRA,MLB1071,Animais,MLB3436858335,Kit Saúde Oral Virbac - C.e.t Pasta + Necessaire + Escova Sabor Frango,BRL,123.11
166,166,1497797790,PETSHOWCWB,MLB1071,Animais,MLB4513435828,Suplemento Vitamínico Florentero P/ Cães E Gatos - 10 Cps.,BRL,46.71
167,167,205085934,ACOLORIDA UTILIDADES,MLB1071,Animais,MLB3705819493,Bomba Submersa Aquário Bebedouro Pet Fontes Hidroponia 200lh Bivolt,BRL,29.0
168,168,61306540,TOMMY_0811,MLB1071,Animais,MLB3257517367,Megazoo Critical Care Herbivoros 200g,BRL,43.0
169,169,1146340998,TOCADEBICHO,MLB1071,Animais,MLB4134579560,Tapete Higienico Espaço De Bicho 50 Unidades -envio Imediato,BRL,79.9
170,170,1306417932,CENTERPETRAÇÕES DUMONT,MLB1071,Animais,MLB3325265275,"Ração P/ Gatos Adultos Cast. Amb. Int. Salmão 7,5kg Premier",BRL,191.0
171,171,101288536,JMJ PETSTORE,MLB1071,Animais,MLB3836967691,Condroprotetor Gerioox Labyes Para Cães 30 Cp,BRL,180.0
172,172,160030330,ESTRELA PET,MLB1071,Animais,MLB3840421601,Sebolytic Spherulites Shampoo Para Cães 250ml - Virbac,BRL,239.9
173,173,1490813099,VELOXPET,MLB1071,Animais,MLB4490917330,Ração P/carpas Sticks Premium Mix 6x1 -6kg,BRL,321.81
174,174,1980445389,LOJA_DO_MADRUGA,MLB1071,Animais,MLB3848342463,Shampoo Para Cão/gato Agener União Dr. Clean Cloresten Antifúngico Em Garrafa De 500ml,BRL,79.0
175,175,1649740777,BICH20240129111116,MLB1071,Animais,MLB5018664354,Carproflan 75 Mg Anti-inflamatório Para Cães 14 Comprimidos,BRL,47.8
176,176,202384844,ENJOY PETS,MLB1071,Animais,MLB4167024078,Petisco Ultra-premium Churu Frango Camarão 56g - 4 Sachês,BRL,24.97
177,177,592299815,PET BIU,MLB1071,Animais,MLB3456042845,Pristine 325ml Removedor De Matéria Orgânica Seachem,BRL,105.0
178,178,160030330,ESTRELA PET,MLB1071,Animais,MLB3433697819,Tapete Higiênico Cães 82x60 Blue Premium 30 Unidades,BRL,67.9
179,179,1024649254,GRAND_MAGASIN,MLB1071,Animais,MLB4464757138,Nutrópica Trinca Ferro Natural 1kg,BRL,66.83
180,180,1588371597,ARAMADOSBRASIL,MLB1071,Animais,MLB4651598796,Cercadinho Para Cachorro Pequeno Porte Cercado Pet Cor Preto,BRL,49.0
181,181,46835993,FERRO_RAÇÕES,MLB1071,Animais,MLB5003271298,Ceftrat 200mg 12 Comprimidos Antibacteriano Para Cães Cefpodoxime Agener  Lojão Do Ferro,BRL,189.9
182,182,1193573722,OMNIPETZBR,MLB1071,Animais,MLB3793797862,Pro Rim Homeopet - 30ml,BRL,59.87
183,183,21946562,CAZESHOP,MLB1071,Animais,MLB3723267145,"Porta Portinha Gato Cachorro G 27,5cm X 24,5 Cm Cor Branco",BRL,64.14
184,184,726404567,MBESHOPCOMPANY,MLB1071,Animais,MLB3767541455,Kit 12 Brinquedos Mordedor Pet Cachorro Filhotes Porte Médio,BRL,38.92
185,185,391845529,PETCENTERMASTER,MLB1071,Animais,MLB1875297324,Otodem Plus 20ml - Original - Validade Longa,BRL,78.9
186,186,38884543,RMB AQUARIUM,MLB1071,Animais,MLB4389887094,Aquatank Filtro Externo Hang On Hf-0200 250l/h 110v,BRL,37.0
187,187,83819988,PECHINCHUDO,MLB1071,Animais,MLB3813322391,Kit 5 Bebedouro Chupeta Inox Suíno Porco Adulto 7cm Cor Prateado,BRL,41.99
188,188,1052325965,GPTSHOP,MLB1071,Animais,MLB4859801836,Casa Casinha Plástica Cachorro Número N 5 + Colchao Cor Vermelho,BRL,173.2
189,189,1743641878,PETEVETSTORE,MLB1071,Animais,MLB4959851590,Suplemento Alimentar Renafil 1000mg 30 Cápsulas -nutripharme,BRL,75.44
190,190,592799910,PATAPETOFICIAL,MLB1071,Animais,MLB5062107634,Alimento Premier Super Premium Raças Específicas Shih Tzu Para Cão Adulto De Raça Pequena Sabor Frango Em Sacola De 7.5kg,BRL,196.0
191,191,1146340998,TOCADEBICHO,MLB1071,Animais,MLB3686247295,Good Pad Tapete Higiênico 50 Unidades 60x60cm Azul E Branco,BRL,49.55
192,192,1020930083,AUPLANET,MLB1071,Animais,MLB4825815588,Tyrox 200mg - Original,BRL,83.25
193,193,1203207505,MERCADO AQUÁRIO,MLB1071,Animais,MLB3337356309,Ovos De Artêmia De Alta Eclosão Maramar 5g Alimento Peixes,BRL,28.45
194,194,360209479,POWERECOMMERCE0,MLB1071,Animais,MLB5093559548,Kit Banho Pet Maquina Silenciosa De Tosa Cachorro Gato 110v/220v,BRL,33.4
195,195,1031733261,RP BRASIL,MLB1071,Animais,MLB3674229133,Acelerador Biológico Stability Seachem 100 Ml,BRL,34.78
196,196,635646744,ZOOLINE_PET_STORE,MLB1071,Animais,MLB3967539020,Biotron Cc2030 Premium 5kg Farinhadaalimento Para Pássaros,BRL,115.8
197,197,832754112,SHOP_SP,MLB1071,Animais,MLB3900134550,Regenerador Osteoarticular Osteocart Plus - Kit C/ 2 Un,BRL,209.9
198,198,375320366,LOGIN TECNOLOGIA,MLB1367,Antiguidades e Coleções,MLB3646261151,Vitrola Raveo Sonetto Chrome Brown 10w Bluetooth Bivolt Cor Marrom 110v/220v,BRL,479.0
199,199,567229825,LENINMIGUELCAMPOSCHARLEAUXC,MLB1367,Antiguidades e Coleções,MLB1797883353,Imagem Sagrada Família 20cm Barroca Resina ,BRL,120.0
200,200,540800810,YANKEE COMERCIO,MLB1367,Antiguidades e Coleções,MLB3558173749,Faca Adaga Espada De Aço Chines C Bainha Desenhada Cavaleiro,BRL,43.7
201,201,6020789,TORAKIPA,MLB1367,Antiguidades e Coleções,MLB4593138940,Bandeira Estados Unidos - Usa - Eua 150x90cm - Dupla Face,BRL,41.8
202,202,1165352851,SUPRIBR,MLB1367,Antiguidades e Coleções,MLB3611234459,Ventilador De Mesa Vsp-30-b Super Power Com 6 Pás E Sistema Oscilante Contínuo Cor Preto Mondial 127v,BRL,147.92
203,203,165224005,ARMAZEM_CATOLICO,MLB1367,Antiguidades e Coleções,MLB3492969147,Crucifixo Cruz Parede E Mesa Aramom Medalha São Bento Pequeno 12cm,BRL,29.47
204,204,353481463,GRAND COMMERCE,MLB1367,Antiguidades e Coleções,MLB3588874811,Vitrola Raveo Studio Brown Bluetooth Disco E Usb,BRL,631.21
205,205,576598651,AYAMYSTIC,MLB1367,Antiguidades e Coleções,MLB5021308570,Faca Adaga Chinesa Cromada Na Caixa Colecionadores Presente,BRL,46.9
206,206,225983059,SETH COMÉRCIO,MLB1367,Antiguidades e Coleções,MLB4600676530,Bandeira Personalizada Sua Arte Imagem Grande 140x100cm ,BRL,59.99
207,207,190157921,ALPHA_ÔMEGA,MLB1367,Antiguidades e Coleções,MLB3398670473,Cantil Inox Frasco 230ml Garrafa Whiskeira Whisky Bolso Bar Cor Prateado,BRL,19.93
208,208,536693383,ACRILPLAS BOTUCATU,MLB1367,Antiguidades e Coleções,MLB3806874205,Kit 100 Medalhas Redondas 5cm Acrílico Cristal 2mm Fita Azul,BRL,59.49
209,209,1085661532,LIVRARIADASINDUSTRIAECOM,MLB1367,Antiguidades e Coleções,MLB5068077182,Imagem Anjo São Gabriel Resina 30cm Cor Colorido,BRL,154.9
210,210,102712099,OLGA CASASOM,MLB1367,Antiguidades e Coleções,MLB3829666538,Vitrola Maleta Toca Discos De Vinil Com Conversor Digital ,BRL,544.26
211,211,34261317,LUIZCOUROS,MLB1367,Antiguidades e Coleções,MLB3814134527,Kit Faca Coqueiro + Chaira + Bainha Pantaneira Carneadeira,BRL,175.85
212,212,653780013,WCAN.COMERCIAL LTDA,MLB1367,Antiguidades e Coleções,MLB4980710180,Bandeira Indonesia 90x 150 Cm Poliéster,BRL,25.71
213,213,427630663,ARTPREMIUM LOJA,MLB1367,Antiguidades e Coleções,MLB3827145589,Minha Bandeira Bandeira Do Brasil Linda Para Mastro E Parede Da Marca ,BRL,25.59
214,214,6020789,TORAKIPA,MLB1367,Antiguidades e Coleções,MLB3639913437,Bandeira Dos Países - 75 Nações Do Mundo P/escolher Envio Hj,BRL,35.15
215,215,711459327,DOKIE STORE,MLB1367,Antiguidades e Coleções,MLB3408556751,Cantil Porta Bebida Com Bolsa Inox Whisky Vodka Rum 500 Ml Cor Marrom,BRL,62.34
216,216,246715984,MARIALUZ ARTIGOSRELIGIOSOS,MLB1367,Antiguidades e Coleções,MLB4543789172,Imagem São Bento Resina 15 Cm Cor Colorido,BRL,41.75
217,217,570711938,ZSHOPS COMERCIO,MLB1367,Antiguidades e Coleções,MLB3250331769,Vitrola Bluetooth Vinil Cd Player Portátil Raveo Spazio- 25w 110v/220v,BRL,1300.55
218,218,190680499,LMF USINAGEM,MLB1367,Antiguidades e Coleções,MLB1429365868, Pino Latão 4mm X 100mm Com 10 Peças Cutelaria E Artesanato,BRL,31.89
219,219,9036779,MATRIZ DISPLAYS,MLB1367,Antiguidades e Coleções,MLB3610551715,50 Medalhas Redonda 5cm Acrílico Cristal 2mm C/ Fita Amarel,BRL,54.8
220,220,824349321,PRESENTEBRINDE,MLB1367,Antiguidades e Coleções,MLB4985280422,Bandeira Maldivas 140x80 Cm Tecido Oxford Poliéster,BRL,51.2
221,221,436235134,AUSPINSHOPPING,MLB1367,Antiguidades e Coleções,MLB2662423323,Areia Colorida Pacote 400g Infantil Jardins Escola - 1 Uni,BRL,15.0
222,222,460397438,GUIUP SHOP,MLB1367,Antiguidades e Coleções,MLB3637342469,Decant Adaptador Seringa Anel Transferencia Perfume 50 Und,BRL,39.89
223,223,570711938,ZSHOPS COMERCIO,MLB1367,Antiguidades e Coleções,MLB3135372116,Vitrola Raveo Spazio Potência 25w Bluetooth Bivolt Usb Cor Marrom,BRL,1196.05
224,224,224358471,CLORAFER METAIS,MLB1367,Antiguidades e Coleções,MLB3167712453,6 Pinos Varetas Latão 3mm X 50cm Comp Cutelaria Artesanato,BRL,37.8
225,225,1458205797,HBS FARDAS,MLB1367,Antiguidades e Coleções,MLB4084093458,Farda Modelo Novo Exército Brasileiro Alta Solidez Camuflada,BRL,367.0
226,226,745172982,CLASSE ARTES,MLB1367,Antiguidades e Coleções,MLB2799335510,Kit 2x Massa Modelar Das 500g Branca Escultura Cerâmica Fria,BRL,49.0
227,227,6020789,TORAKIPA,MLB1367,Antiguidades e Coleções,MLB1920228503,Bandeira Rio Grande Do Sul Oficial Envio Imediato 90x 150 Cm,BRL,39.95
228,228,69141242,SSD.PRESENTES,MLB1367,Antiguidades e Coleções,MLB4236092456,Cantil Bolso Porta Bebida Garrafa Whiskeira Vodka Rum 210ml Cor Inox,BRL,16.15
229,229,303913146,CLUB MARKETPLACE,MLB1367,Antiguidades e Coleções,MLB5081504276,Vitrola Raveo Sonetto Chrome Navy,BRL,489.99
230,230,768664430,CUTELARIA HOLDER,MLB1367,Antiguidades e Coleções,MLB4109728672,"Faca Língua De Chimango 13 Pol Aço Carbono, Cabo Osso",BRL,269.1
231,231,438237398,TC3RESGATEBRASILL,MLB1367,Antiguidades e Coleções,MLB3273011557,Chave De Algema Universal C/ Nota Fiscal,BRL,49.9
232,232,221067608,SHOPPINGDAFÉ,MLB1367,Antiguidades e Coleções,MLB3808895979,Imagem Nossa Senhora De Fátima 30cm Resina,BRL,169.0
233,233,1355309026,ORIENTALI VARIEDADES,MLB1367,Antiguidades e Coleções,MLB3615456467,Kit 2 Cantil De Bolso Inox 230 Ml Porta Bebidas Whisky/vodka,BRL,31.48
234,234,153938540,LOJA_WEBWEB,MLB1367,Antiguidades e Coleções,MLB3441582029,Cantil Em Couro E Inox Frasco Garrafa Whiskeira Bolso Luxo Cor Marrom Cantil Revestido Em Couro Ecológico,BRL,31.71
235,235,638915324,LCRUTILIDADES,MLB1367,Antiguidades e Coleções,MLB3441649405,Cantil Porta Bebida De Bolso 255ml Inox Revestido Em Couro Cor Preto - Cantil Revestido Em Couro Ecológico,BRL,26.99
236,236,1403469951,BOXSHOPSP,MLB1367,Antiguidades e Coleções,MLB3855839481,Vitrola Raveo Studio Toca Discos Gravação Usb Bluetooth Fm Cor Preto 110v/220v,BRL,619.0
237,237,270862581,AMANTESDECUTELARIA,MLB1367,Antiguidades e Coleções,MLB2709744032,Faca Churrasco Artesanal Picanheira Inox Personalizada Nome,BRL,159.0
238,238,75088784,SANTA JMK,MLB1367,Antiguidades e Coleções,MLB3542920945,"Imagem Santa Rita De Cássia Em Resina 15,5 Cm Cor Mista Yd Resinas",BRL,49.9
239,239,653305084,BUONO IMPORTADORA,MLB1367,Antiguidades e Coleções,MLB1785496717,"Bandeira Do Brasil Oficial Dupla Face (1,50 X 0,90)",BRL,26.94
240,240,411621355,AIKINO BR,MLB1367,Antiguidades e Coleções,MLB3634565343,Liquidificador Portátil Tomate Maz-007 330 Ml Con Usb Azul,BRL,72.0
241,241,600717389,ACRÍLICO DECOR,MLB1367,Antiguidades e Coleções,MLB3143205717,Medalha Acrílico Cristal Redonda Lisa Kit 100 Un 5cm 2mm,BRL,44.23
242,242,1090883635,PREÇOBAIXO PREÇOBAIXO,MLB1367,Antiguidades e Coleções,MLB3751839627,Toca Discos Vinil Audio Technica At-lp60x Automático Bivolt Cor Preto 110v/220v Bivolt,BRL,1566.0
243,243,224358471,CLORAFER METAIS,MLB1367,Antiguidades e Coleções,MLB3167699876,12 Barras Redondas Inox 3mm X 50cm  Artesanato / Cutelaria,BRL,39.09
244,244,567229825,LENINMIGUELCAMPOSCHARLEAUXC,MLB1367,Antiguidades e Coleções,MLB3106742623,Imagem São José Auréola 25 Cm Resina,BRL,125.0
245,245,653780013,WCAN.COMERCIAL LTDA,MLB1367,Antiguidades e Coleções,MLB3355384819,"Bandeira Argentina - 1,50x0,90mt Black Friday",BRL,32.22
246,246,6020789,TORAKIPA,MLB1367,Antiguidades e Coleções,MLB3652972831,Bandeira De Portugal Dupla Face - 90cm X 150cm,BRL,41.8
247,247,653780013,WCAN.COMERCIAL LTDA,MLB1367,Antiguidades e Coleções,MLB4579739398,"Bandeira Do Brasil 1,50x0,90mt - Poliéster",BRL,21.49
248,248,205664797,MR MULTISHOP,MLB1368,"Arte, Papelaria e Armarinho",MLB3464541713,Fita Lacre Bem Adesiva De Embalagem 100x45mm 10 Unidades Transparente,BRL,49.4
249,249,1368803933,ULTRAULTRA20230507140654,MLB1368,"Arte, Papelaria e Armarinho",MLB4615255824,Canetinhas Coloridas Escolar Ponta Dupla Estojo Com 80 Cores,BRL,110.58
250,250,1333144084,SKALLA_ENVIOS_OFICIAL_,MLB1368,"Arte, Papelaria e Armarinho",MLB5015924808,Kit 12 Pincéis Pintura Artesanato Ponta Fina Redonda E Chato,BRL,24.56
251,251,119041963,SIENAGABRIEL25,MLB1368,"Arte, Papelaria e Armarinho",MLB5039800858,Fio / Linha Fecha Saco Rafia Carvão Semente Ração Gelo Cor Branco,BRL,374.9
252,252,1434976558,AUTO PRINT,MLB1368,"Arte, Papelaria e Armarinho",MLB4418945508,Autopel Caixa Com 30 Unidades De Bobinas 80x40 40 Metros Branco 44 G,BRL,130.0
253,253,96319297,WILFE2007,MLB1368,"Arte, Papelaria e Armarinho",MLB4108470826,30 Caixas De Giz De Cera Mini 05 Cores Atacado Lembrancinha Pinta Brasil,BRL,32.5
254,254,537983208,NOTA10STORE,MLB1368,"Arte, Papelaria e Armarinho",MLB3553334929,Kit 12 Pincéis Artesanato Pintura Ponta Fina Redonda E Chato,BRL,24.56
255,255,301763026,ANITABIJUTERIAS,MLB1368,"Arte, Papelaria e Armarinho",MLB3564505199,Kit Miçangas Infantil 3500 Pçs Para Montar Pulseiras Bolinhas Maleta 19x13 Cm  Corrosa Anita Bijuterias,BRL,56.94
256,256,474664221,ROTA VARIEDADES,MLB1368,"Arte, Papelaria e Armarinho",MLB5067040192,Tigre Veda Rosca Fita 18mm X 25 M Cor Branco Liso,BRL,12.24
257,257,190157921,ALPHA_ÔMEGA,MLB1368,"Arte, Papelaria e Armarinho",MLB4985319802,Caneta Bic Azul Esferográfica Cristal 50 Unidades 1.0 Mm Cx Cor Do Exterior Transparente,BRL,37.76
258,258,160458931,BRUHN SHOP,MLB1368,"Arte, Papelaria e Armarinho",MLB3794936161,Calculadora De Mesa Visor Grande 12 Dígitos Preto C/,BRL,19.53
259,259,603884523,GERAIS MAGAZINE,MLB1368,"Arte, Papelaria e Armarinho",MLB3555185283,Saco Saquinho Transparente 25x35 Pp Celofane 50 Unidades,BRL,18.9
260,260,611254126,SUPERTELA ARTEFATOS,MLB1368,"Arte, Papelaria e Armarinho",MLB4654805794,Tela De Pintura 30x40 - Grampeadas Na Parte De Trás,BRL,12.35
261,261,1023175668,LTECOMMERCE7,MLB1368,"Arte, Papelaria e Armarinho",MLB4927943748,Revolver Pistola De Cola Quente Com 12 Bastões De Cola Bivolt Vbf Imports,BRL,21.16
262,262,270553378,PACKS_IMPORTS,MLB1368,"Arte, Papelaria e Armarinho",MLB4780990106,Kit 10 Fita Adesiva Embalagem Durex Caixa 45mm X 500m Transparente Solução & Cia,BRL,108.2
263,263,625549907,MARKET MOOD,MLB1368,"Arte, Papelaria e Armarinho",MLB3396512205,12 Fita Corretivas 6 Metros Escritorio Branquinho Escolar,BRL,40.91
264,264,1071593087,EMBALAGENS MELIDE,MLB1368,"Arte, Papelaria e Armarinho",MLB4530804306,Elástico Látex Borracha 1 Kg P/ Dinheiro N°18 1200 Unids ,BRL,29.5
265,265,492123218,KEPEL SUPRIMENTOS,MLB1368,"Arte, Papelaria e Armarinho",MLB4962055124,Calculadora Mesa Escritório Número Display Grande 12 Dígitos Cor Preto,BRL,18.7
266,266,91855546,TONYRC,MLB1368,"Arte, Papelaria e Armarinho",MLB4649523572,Bloco Papel Vegetal Infantil 50fls A4 60g Canson,BRL,29.4
267,267,31376721,NEGOCIA TUDO,MLB1368,"Arte, Papelaria e Armarinho",MLB3780165490,Lápis Preto Pote 72 Unidades Leo & Leo Grafite Hb Sextavado C/ Borracha,BRL,29.9
268,268,630276934,DALUASHOP,MLB1368,"Arte, Papelaria e Armarinho",MLB3829710006,Sachê De Sílica Gel 200 Unidade 1g Antiumidade Antimofo Antiembaçante Atacado,BRL,20.9
269,269,780702949,GREYCOM LTDA,MLB1368,"Arte, Papelaria e Armarinho",MLB4241390938,5 Rolos Etiqueta 10x15 100x150 Térmica Zebra Autopel 180 Etiquetas,BRL,70.28
270,270,190157921,ALPHA_ÔMEGA,MLB1368,"Arte, Papelaria e Armarinho",MLB4145079950,Kit Pincel Caneta P/ Quadro Branco 4 Cores + Apagador - Bic,BRL,34.4
271,271,569138182,TORK TOOLS,MLB1368,"Arte, Papelaria e Armarinho",MLB3897241932,Fita Dupla Face Cixa Forte 3m 24mm X 2m 1810,BRL,31.53
272,272,217005889,DIGIDOM,MLB1368,"Arte, Papelaria e Armarinho",MLB3899612880,"Bloco Sketchbook Canson One 98fls 100g/m2 A5(14,8cmx21cm)",BRL,50.22
273,273,208208653,LOJANYBCECOMMERCE,MLB1368,"Arte, Papelaria e Armarinho",MLB3494450725,Bastão De Cola Quente Grossa 11 Mm 1 Kg  Transparente Nybc,BRL,42.9
274,274,27981902,SHOPPING_DA_COSTURA,MLB1368,"Arte, Papelaria e Armarinho",MLB3557281755,Régua De Metal - Aço Inox - 1 Metro Para Artesanato - Nybc,BRL,27.09
275,275,160458931,BRUHN SHOP,MLB1368,"Arte, Papelaria e Armarinho",MLB3811786381,Calculadora Científica De 12 Dígitos 240 Funções E Frações,BRL,20.58
276,276,312111584,DISTRIBUIDORAELETROFUN,MLB1368,"Arte, Papelaria e Armarinho",MLB3735413465,Clips 3/0 Prendedor Organizador De Papel Médio 450 Un Bacchi Cor Cromado,BRL,19.56
277,277,141882096,LELEBAZAR,MLB1368,"Arte, Papelaria e Armarinho",MLB4978179370,Folhas Fichário A4 500 Folhas Spiral,BRL,59.0
278,278,34604496,CASA ELIAS,MLB1368,"Arte, Papelaria e Armarinho",MLB3563164745,Giz Pastel Oleoso Óleo Oil Pentel 25 Cores Com,BRL,26.22
279,279,101351358,TSF PARTS,MLB1368,"Arte, Papelaria e Armarinho",MLB3713024251,Papa Bolinhas Elétrico Removedor Pelos Fiapos Roupas Sem Fio Marca Tsf Parts,BRL,30.63
280,280,1003963486,ZIONPAPELARIALANCHONETEVARI,MLB1368,"Arte, Papelaria e Armarinho",MLB3806666681,Lamina De Estilete Larga 18mm Masterprint Cx C/ 100 Unds,BRL,25.82
281,281,69617953,NEOPRESENTES,MLB1368,"Arte, Papelaria e Armarinho",MLB3833527305,Pincel Atômico Permanente Preto C/ 12 Ponta Chanfrada Jocar,BRL,24.95
282,282,625549907,MARKET MOOD,MLB1368,"Arte, Papelaria e Armarinho",MLB3663434291,Cartelas De Bingo Coloridas 05 Blocos 500 Cartelas 8x10cm,BRL,22.39
283,283,611254126,SUPERTELA ARTEFATOS,MLB1368,"Arte, Papelaria e Armarinho",MLB4670048032,Tela De Pintura 50x70 - Grampeadas Na Parte De Trás,BRL,30.18
284,284,1294555052,CAIJU COMÉRCIO,MLB1368,"Arte, Papelaria e Armarinho",MLB3312119885,Escova Mágica Removedora Tira Pelos Roupa Sofa Caes Gato,BRL,29.9
285,285,177653936,CITRUS.STORE,MLB1368,"Arte, Papelaria e Armarinho",MLB4888192002,6 Marca Texto Neon + 6 Marca Texto Pastel Masterprint Mp 612,BRL,20.48
286,286,1643827028,LIGEIRINHOETIQUETAS,MLB1368,"Arte, Papelaria e Armarinho",MLB4995174734,50 Fitas Adesiva Transparente 48 Mm X 100 Metros,BRL,202.0
287,287,625549907,MARKET MOOD,MLB1368,"Arte, Papelaria e Armarinho",MLB3643952683,Grampeador Profissional 26/6 Para 50 Folhas Jocar,BRL,35.17
288,288,410001386,GLITTER CLUBE,MLB1368,"Arte, Papelaria e Armarinho",MLB3581589647,Kit 24 Giz De Cera (gizinho) 6 Cores - Pronta,BRL,38.95
289,289,55304061,FAVICOMMERCEMATERIAISCONTRUÇÃO,MLB1368,"Arte, Papelaria e Armarinho",MLB3592349449,Verniz Madeira Base Água Incolor Brilhante 900ml Lukscolor,BRL,44.5
290,290,406517118,BAZARIMIRIM,MLB1368,"Arte, Papelaria e Armarinho",MLB5033142710,Lã Tricô Circulo Mollet 100gr 200m (500 Tex) 100% Acrílico Cor 9601 - Capuccino,BRL,18.6
291,291,1404423797,GLPRODUCTSS,MLB1368,"Arte, Papelaria e Armarinho",MLB5082791992,Kit Papelaria Criativa Fofa Divertida Kawaii Liccil Caixa 15 Itens Criativos Material Escolar,BRL,55.1
292,292,1254290824,TENDER_TROVE,MLB1368,"Arte, Papelaria e Armarinho",MLB3826992539,Fita Adesiva Vedação Impermeável Pvc Banheiro Pia Box Rodapé À Prova D'água,BRL,14.25
293,293,31376721,NEGOCIA TUDO,MLB1368,"Arte, Papelaria e Armarinho",MLB3421608287,Bloco Adesivo Colorido 76x76mm Jocar 400 Fls Post It,BRL,16.2
294,294,296579576,GROWNE,MLB1368,"Arte, Papelaria e Armarinho",MLB4279207780,1 Kg Parafina Gel Cristal Fabricar Vela Decorativa Solgel,BRL,47.98
295,295,760014764,ARELLO_UTILIDADES,MLB1368,"Arte, Papelaria e Armarinho",MLB3393208945,Réguas De Alumínio Escola Trabalho 30cm Escritório,BRL,11.4
296,296,745172982,CLASSE ARTES,MLB1368,"Arte, Papelaria e Armarinho",MLB3562592527,Sketchbook Simply 100 G/m2 A5 Com 54 Fls Daler Rowney 482154,BRL,35.7
297,297,617808233,ARTIMED_ONLINE,MLB1368,"Arte, Papelaria e Armarinho",MLB4875446708,Calçador Mordomo Meia De Compressão E Normal Resistente,BRL,66.25
298,298,222533718,PLANETA_DO_BEBE,MLB1384,Bebês,MLB2804451250,Creme Pomada De Assadura Proteção Delicada 120gr Bepantol,BRL,49.71
299,299,210541292,JEITOSA OFICIAL,MLB1384,Bebês,MLB4501016982,Lenços Umedecidos Lara Baby Toalhinhas 1 Pacote Com 100 Unidades,BRL,9.16
300,300,480265022,MERCADOLIVRE SUPERMERCADO,MLB1384,Bebês,MLB3793237586,Shampoo De Glicerina Hipoalergênico 750ml Johnson's Baby,BRL,40.72
301,301,345807973,MAMIBRINQUEDOS,MLB1384,Bebês,MLB4441858784,Carrinho Bebê Napoli Bebê Conforto E Base - Galzerano,BRL,1239.0
302,302,768826009,MERCADOLIVRE HOME_INDUSTRIES,MLB1384,Bebês,MLB3491700219,Carrinho De Bebê Toffy Cosco Kids - 0 À 15 Kg - Preto Absoluto,BRL,439.99
303,303,321267483,GAN-K OFICIAL,MLB1384,Bebês,MLB4589445292,Bico Mamadeira Anti-colic - Nº4 (6m+) - Philips Avent,BRL,37.63
304,304,198306331,MOVEIS BELA,MLB1384,Bebês,MLB3856043011,Berço Mini  Bedside Com Colchão Gratis 2 X 1 Para Quarto De Bêbe Cor Branco Moveis Bela,BRL,299.0
305,305,698505690,MT OUTLET,MLB1384,Bebês,MLB3852115168,Canguru Bebe Passeio Ergonômico Carregador Modelo Panda Cor Preto,BRL,49.48
306,306,768826009,MERCADOLIVRE HOME_INDUSTRIES,MLB1384,Bebês,MLB3556651987,Bico Mamadeira Philips Avent Pétala 3.0 T5 N5 Com 2 Unidades Silicone,BRL,46.99
307,307,23179304,LV MOVEIS,MLB1384,Bebês,MLB3818913399, Lv Móveis Mini Berço Rubi Para Bebês Infantil Multifuncional Com Rodinhas 5x1 Mdf Acompanha Colchão,BRL,303.05
